time,ax,ay,az,atotal
4.803,-0.65,0.20,-0.08,0.68
4.813,-0.54,0.11,0.09,0.56
4.823,-0.57,0.03,-0.04,0.57
4.833,-0.64,0.14,-0.00,0.65
4.843,-0.51,0.03,-0.00,0.51
4.853,-0.54,-0.09,-0.24,0.60
4.863,-0.77,-0.24,-0.09,0.81
4.873,-0.66,-0.07,0.06,0.67
4.883,-0.84,-0.04,-0.02,0.84
4.893,-0.71,0.21,0.11,0.75
4.903,-0.27,0.29,0.01,0.40
4.913,-0.37,0.23,-0.19,0.48
4.923,-0.70,0.32,-0.03,0.78
4.933,-0.58,-0.06,0.27,0.64
4.943,-1.07,-0.14,-0.46,1.17
4.953,-0.85,0.13,-0.09,0.86
4.963,-0.39,0.48,0.58,0.84
4.973,-0.43,0.12,-0.17,0.48
4.983,-0.49,0.07,-0.02,0.50
4.993,-0.41,0.06,0.26,0.49
5.003,-0.53,0.02,-0.39,0.66
5.013,-0.41,0.26,-0.12,0.51
5.023,-0.43,0.30,0.02,0.53
5.033,-0.56,0.00,-0.12,0.57
5.043,-0.77,-0.03,0.00,0.77
5.053,-0.61,0.24,0.58,0.87
5.063,-0.44,0.09,0.20,0.50
5.073,-0.48,0.14,-0.55,0.74
5.083,-0.33,0.53,0.27,0.68
5.093,-0.45,0.17,0.04,0.48
5.103,-0.64,0.01,-0.50,0.81
5.113,-0.37,0.07,0.47,0.60
5.123,-0.43,0.22,0.11,0.50
5.133,-0.58,-0.01,0.07,0.58
5.143,-0.60,0.02,-0.51,0.79
5.153,-0.42,0.29,-0.25,0.56
5.163,-0.31,0.43,0.23,0.58
5.173,-0.55,0.39,0.24,0.72
5.183,-0.78,-0.24,-0.16,0.84
5.193,-0.78,0.14,-0.56,0.97
5.203,-0.32,0.57,0.82,1.05
5.213,-0.16,0.35,0.26,0.46
5.223,-0.61,-0.42,-1.19,1.40
5.233,-0.51,0.47,0.26,0.74
5.243,-0.39,0.66,0.86,1.16
5.253,-0.73,0.21,-0.02,0.76
5.263,-0.78,0.01,-0.55,0.96
5.273,-0.47,0.22,-0.10,0.53
5.283,-0.45,0.61,0.15,0.77
5.293,-0.35,0.34,0.42,0.65
5.303,-0.96,-0.28,-0.63,1.18
5.313,-0.71,0.07,-0.56,0.91
5.323,-0.76,0.68,0.79,1.29
5.333,-0.68,0.63,0.70,1.16
5.342,-0.93,-0.08,-1.07,1.42
5.353,-0.53,0.44,-0.31,0.76
5.363,-0.50,0.77,0.77,1.20
5.373,-0.86,0.12,-0.61,1.07
5.383,-1.00,-0.03,-0.47,1.11
5.393,-0.51,1.01,1.17,1.63
5.403,-0.63,0.23,0.06,0.68
5.413,-0.88,0.15,-0.89,1.26
5.423,-0.39,0.36,-0.24,0.58
5.433,-0.58,0.73,-0.21,0.95
5.443,-0.53,0.89,0.64,1.22
5.452,-0.40,0.79,1.15,1.45
5.462,-0.80,-0.36,-0.80,1.18
5.472,-0.28,0.03,-1.02,1.05
5.482,0.30,1.05,0.79,1.34
5.492,-0.06,0.78,-0.21,0.81
5.502,-0.40,0.10,-1.01,1.09
5.512,-0.14,1.04,0.96,1.42
5.522,0.14,0.21,0.99,1.02
5.532,0.02,-0.22,-1.65,1.67
5.542,0.77,0.87,1.14,1.63
5.552,0.65,-0.19,0.59,0.90
5.562,0.36,-0.35,-1.77,1.84
5.572,0.70,0.99,1.18,1.69
5.582,0.56,0.40,1.09,1.29
5.592,0.13,-0.08,-0.96,0.97
5.602,0.40,0.77,0.73,1.13
5.612,0.35,0.58,0.44,0.81
5.622,-0.10,-0.14,-0.84,0.85
5.632,0.03,0.35,-0.44,0.56
5.642,0.13,0.77,0.37,0.86
5.652,0.04,0.54,-0.24,0.59
5.662,-0.06,0.51,0.51,0.72
5.672,-0.23,0.24,0.11,0.35
5.682,-0.34,0.23,-1.39,1.45
5.692,0.07,1.05,1.45,1.79
5.702,-0.50,0.23,1.11,1.24
5.712,-0.53,-0.71,-1.80,2.01
