time,ax,ay,az,atotal
3.814,0.00,-0.02,-0.01,0.03
3.824,0.01,0.00,-0.01,0.01
3.834,0.01,-0.00,-0.00,0.01
3.845,0.02,0.01,-0.03,0.03
3.854,0.01,-0.02,-0.02,0.02
3.864,0.01,0.00,-0.02,0.03
3.874,0.00,-0.01,-0.02,0.03
3.884,-0.00,-0.01,-0.03,0.03
3.894,-0.02,-0.01,-0.02,0.03
3.904,-0.03,0.00,-0.02,0.04
3.914,-0.04,0.00,-0.02,0.05
3.924,-0.01,-0.00,-0.03,0.03
3.934,-0.01,0.00,0.00,0.01
3.944,0.01,0.00,-0.00,0.01
3.954,-0.00,-0.00,-0.01,0.01
3.964,0.01,-0.00,-0.01,0.01
3.974,-0.00,-0.00,-0.00,0.01
3.984,0.01,-0.02,-0.01,0.02
3.994,0.00,-0.00,-0.00,0.00
4.004,-0.00,-0.00,-0.01,0.01
4.014,-0.02,0.00,-0.01,0.02
4.024,-0.00,-0.00,-0.02,0.02
4.034,-0.01,0.00,-0.01,0.01
4.044,-0.01,0.01,-0.02,0.02
4.054,-0.01,0.00,-0.00,0.02
4.064,0.01,-0.00,-0.02,0.02
4.074,0.00,-0.01,-0.02,0.02
4.084,0.01,-0.01,0.00,0.02
4.094,0.00,-0.00,-0.02,0.02
4.104,-0.01,-0.01,-0.01,0.02
4.114,-0.01,0.00,-0.01,0.01
4.124,-0.00,-0.00,-0.02,0.02
4.134,0.02,-0.02,-0.01,0.03
4.144,-0.00,-0.02,-0.01,0.02
4.154,-0.01,-0.01,-0.03,0.03
4.164,-0.02,-0.01,0.00,0.02
4.174,-0.03,-0.01,-0.02,0.03
4.184,0.00,0.00,-0.01,0.01
4.194,-0.01,0.01,-0.01,0.02
4.204,-0.00,-0.01,-0.03,0.03
4.214,0.00,-0.00,-0.03,0.03
4.224,-0.00,0.00,0.00,0.00
4.234,-0.00,-0.00,-0.00,0.01
4.244,-0.02,-0.00,-0.01,0.02
4.254,-0.03,-0.01,-0.01,0.03
4.264,0.01,-0.01,-0.01,0.02
4.274,0.00,-0.00,-0.01,0.01
4.284,0.01,0.00,-0.01,0.01
4.294,0.02,-0.00,-0.00,0.02
4.304,0.01,-0.01,-0.01,0.01
4.314,0.03,-0.00,-0.01,0.03
4.324,0.03,0.00,-0.01,0.03
4.334,0.01,-0.00,-0.01,0.01
4.344,-0.00,-0.00,-0.00,0.01
4.354,-0.01,-0.01,0.00,0.01
4.364,-0.00,0.02,-0.00,0.02
4.374,0.01,-0.00,-0.01,0.02
4.384,0.01,-0.01,-0.02,0.02
4.394,0.01,-0.01,-0.01,0.02
4.404,0.00,-0.02,-0.01,0.02
4.414,0.02,-0.02,-0.01,0.03
4.424,0.00,-0.01,-0.01,0.02
4.434,0.01,-0.01,-0.03,0.04
4.444,-0.00,-0.00,-0.02,0.02
4.453,-0.02,0.01,-0.01,0.02
4.464,-0.04,0.00,-0.01,0.04
4.473,-0.01,-0.00,-0.01,0.02
4.483,-0.01,0.01,-0.01,0.02
4.493,-0.02,0.00,-0.01,0.02
4.503,-0.01,0.00,-0.01,0.02
4.513,-0.01,-0.00,-0.01,0.02
4.523,0.01,-0.00,-0.02,0.02
4.533,-0.00,-0.01,0.00,0.01
4.543,-0.00,-0.01,0.01,0.01
4.553,-0.01,0.01,-0.01,0.02
4.563,-0.01,-0.00,-0.01,0.02
4.573,-0.00,-0.01,-0.02,0.02
4.583,0.00,-0.01,-0.01,0.01
4.593,-0.00,0.00,-0.02,0.02
4.603,0.00,-0.01,-0.01,0.01
4.613,0.01,-0.01,-0.02,0.03
4.623,0.00,0.01,-0.01,0.01
4.633,0.01,0.01,-0.00,0.01
4.643,-0.01,-0.00,0.00,0.01
4.653,-0.01,-0.01,-0.00,0.02
4.663,-0.00,-0.01,-0.02,0.03
4.673,0.00,-0.00,-0.02,0.02
4.683,0.01,-0.00,-0.00,0.01
4.693,0.00,-0.01,-0.02,0.02
4.703,-0.00,0.01,-0.01,0.02
4.713,0.00,-0.00,-0.01,0.01
4.723,-0.02,-0.01,-0.01,0.03
4.733,-0.02,-0.01,-0.02,0.03
4.743,0.00,-0.01,0.00,0.01
4.753,0.01,-0.01,0.01,0.02
4.763,-0.00,0.00,0.00,0.00
4.773,0.00,-0.00,-0.01,0.01
4.783,-0.01,-0.02,-0.01,0.02
4.793,-0.00,-0.00,0.00,0.01
4.803,0.00,0.01,-0.00,0.01
4.813,-0.00,-0.02,-0.01,0.02
4.823,-0.01,-0.01,-0.01,0.02
4.833,0.00,0.01,-0.01,0.02
4.843,-0.00,0.00,-0.01,0.01
4.853,-0.04,-0.01,0.01,0.04
4.863,-0.02,-0.00,-0.01,0.02
4.873,0.02,0.01,-0.01,0.02
4.883,0.00,-0.01,-0.01,0.01
4.893,0.02,-0.01,-0.00,0.02
4.903,0.00,-0.01,-0.02,0.02
4.913,-0.01,-0.01,0.01,0.01
4.923,-0.00,-0.01,-0.02,0.02
4.933,0.00,-0.00,-0.02,0.02
4.943,-0.02,0.02,-0.02,0.03
4.953,-0.01,0.00,-0.02,0.02
4.963,-0.02,-0.01,-0.01,0.02
4.973,0.01,-0.01,-0.01,0.02
4.983,0.02,-0.01,-0.02,0.03
4.993,0.00,0.01,-0.01,0.01
5.003,0.01,-0.01,-0.01,0.01
5.013,0.04,-0.02,-0.01,0.04
5.023,0.01,-0.00,-0.02,0.03
5.033,-0.01,-0.00,-0.02,0.02
5.043,-0.02,-0.00,-0.03,0.03
5.053,-0.02,-0.01,-0.02,0.03
5.063,-0.02,-0.01,-0.01,0.02
5.073,-0.01,-0.01,-0.00,0.01
5.083,0.02,-0.01,-0.01,0.02
5.092,0.02,-0.02,-0.01,0.02
5.103,0.01,-0.01,-0.02,0.02
5.113,0.01,0.00,-0.02,0.03
5.123,0.00,-0.02,-0.03,0.03
5.132,0.02,-0.03,0.01,0.03
5.142,-0.05,-0.03,-0.00,0.06
5.152,-0.00,-0.00,-0.03,0.03
5.163,-0.10,-0.17,-0.21,0.29
5.172,0.21,-0.35,-0.05,0.41
5.183,-0.05,-0.49,-0.01,0.49
5.192,0.13,-0.66,-0.01,0.67
5.202,0.06,-0.60,0.05,0.60
5.212,0.04,-0.79,-0.10,0.79
5.222,-0.02,-0.71,0.04,0.71
5.232,-0.05,-0.81,-0.17,0.83
5.242,0.04,-0.70,0.05,0.70
5.252,-0.14,-0.74,-0.17,0.77
5.262,0.14,-0.85,0.03,0.86
