time,ax,ay,az,atotal
2.696,-0.05,-0.02,-0.02,0.06
2.706,-0.06,-0.03,-0.02,0.07
2.716,-0.05,-0.03,-0.01,0.06
2.726,-0.06,-0.03,-0.01,0.07
2.736,-0.03,-0.03,-0.01,0.04
2.746,-0.01,-0.03,-0.02,0.04
2.756,0.03,-0.02,-0.01,0.04
2.766,0.05,-0.03,-0.02,0.07
2.776,0.07,-0.04,-0.01,0.08
2.786,0.10,-0.04,-0.02,0.11
2.796,0.10,-0.04,-0.03,0.11
2.806,0.08,-0.04,-0.00,0.09
2.816,0.07,-0.00,0.00,0.07
2.826,0.04,-0.01,-0.02,0.05
2.836,0.03,-0.02,0.01,0.04
2.846,0.02,-0.02,-0.01,0.03
2.856,-0.00,-0.01,-0.02,0.02
2.866,-0.01,-0.01,-0.01,0.02
2.876,-0.01,-0.01,-0.02,0.02
2.886,0.01,-0.01,-0.02,0.02
2.896,0.01,-0.02,-0.02,0.03
2.906,0.01,-0.03,-0.02,0.04
2.915,0.00,-0.01,-0.01,0.02
2.926,0.01,-0.01,-0.02,0.03
2.935,0.01,-0.02,-0.01,0.03
2.945,-0.01,-0.02,-0.01,0.03
2.955,0.03,-0.03,-0.00,0.04
2.965,0.02,-0.02,-0.01,0.03
2.975,0.02,-0.02,-0.03,0.04
2.985,0.01,-0.03,-0.01,0.03
2.995,-0.01,-0.02,-0.01,0.03
3.005,-0.03,-0.03,-0.02,0.04
3.015,-0.01,-0.01,-0.02,0.02
3.025,-0.03,-0.00,-0.02,0.04
3.035,-0.02,-0.01,-0.01,0.03
3.045,-0.03,-0.01,-0.01,0.03
3.055,-0.01,-0.01,-0.01,0.02
3.065,-0.01,-0.01,-0.01,0.02
3.075,0.00,-0.03,-0.02,0.03
3.085,0.02,-0.01,-0.02,0.03
3.095,0.04,-0.02,-0.00,0.04
3.105,0.03,-0.03,0.00,0.04
3.115,0.05,-0.02,-0.02,0.05
3.125,0.07,-0.02,-0.01,0.08
3.135,0.07,-0.03,-0.00,0.07
3.145,0.06,-0.03,-0.02,0.07
3.155,0.03,-0.01,-0.01,0.03
3.165,0.01,-0.01,-0.02,0.03
3.175,-0.02,0.01,-0.01,0.03
3.185,-0.04,-0.00,-0.02,0.04
3.195,-0.05,-0.01,-0.02,0.06
3.205,-0.08,-0.02,-0.04,0.09
3.215,-0.04,-0.01,-0.01,0.04
3.225,-0.01,-0.02,-0.02,0.03
3.235,-0.02,-0.04,-0.01,0.04
3.245,0.01,-0.02,-0.02,0.03
3.255,0.02,-0.03,-0.01,0.04
3.265,0.05,-0.04,-0.01,0.06
3.275,0.05,-0.03,-0.02,0.06
3.285,0.05,-0.03,-0.02,0.06
3.295,0.07,-0.05,-0.01,0.08
3.305,0.10,-0.04,-0.00,0.11
3.315,0.11,-0.02,-0.01,0.11
