time,ax,ay,az,atotal
3.140,-0.02,0.01,-0.01,0.03
3.150,-0.01,0.01,-0.01,0.02
3.160,-0.02,0.02,-0.00,0.03
3.170,-0.00,0.01,-0.01,0.01
3.180,-0.01,0.01,-0.01,0.02
3.190,-0.02,0.02,-0.02,0.03
3.200,-0.03,0.02,-0.02,0.04
3.210,-0.03,0.01,-0.03,0.05
3.220,-0.03,0.02,-0.03,0.05
3.230,-0.02,0.02,-0.02,0.03
3.240,-0.01,0.02,-0.02,0.03
3.250,0.01,0.02,0.00,0.02
3.260,0.00,0.01,-0.01,0.01
3.270,-0.01,0.01,-0.00,0.01
3.280,-0.03,0.01,-0.01,0.04
3.290,-0.02,0.00,-0.03,0.03
3.300,-0.01,0.02,-0.01,0.02
3.310,-0.01,0.02,-0.02,0.03
3.320,-0.03,0.01,-0.00,0.03
3.330,-0.04,0.02,-0.02,0.04
3.340,-0.03,0.01,-0.01,0.03
3.350,-0.02,0.02,-0.02,0.03
3.360,-0.03,0.02,-0.01,0.04
3.370,-0.01,0.00,-0.02,0.02
3.379,-0.02,0.02,-0.02,0.03
3.389,-0.03,0.02,-0.02,0.04
3.400,-0.02,0.01,-0.03,0.04
3.410,-0.05,0.01,-0.02,0.05
3.419,-0.04,0.01,-0.01,0.04
3.429,-0.00,0.01,-0.02,0.02
3.439,-0.03,0.01,-0.00,0.03
3.449,-0.02,0.00,-0.02,0.03
3.459,-0.04,0.01,-0.02,0.05
3.469,-0.02,0.02,-0.02,0.03
3.479,-0.02,0.02,-0.03,0.04
3.489,-0.03,0.03,-0.02,0.04
3.499,-0.03,0.02,-0.00,0.03
3.509,-0.02,0.02,-0.01,0.02
3.519,-0.03,0.01,-0.02,0.04
3.529,-0.03,-0.01,-0.02,0.04
3.539,-0.04,0.01,-0.02,0.04
3.549,-0.01,0.02,-0.00,0.02
3.559,-0.02,0.00,-0.02,0.03
3.569,-0.03,0.02,-0.02,0.04
3.579,-0.03,0.00,-0.00,0.03
3.589,-0.03,0.01,-0.03,0.04
3.599,-0.01,0.01,-0.02,0.03
3.609,-0.03,-0.00,-0.01,0.03
3.619,-0.02,0.01,-0.00,0.02
3.629,-0.00,0.01,-0.02,0.02
3.639,-0.01,0.02,-0.01,0.03
3.649,0.16,0.05,0.02,0.17
3.659,-0.60,0.01,-0.02,0.60
3.669,0.11,0.14,0.00,0.18
3.679,-0.67,0.00,-0.04,0.67
3.689,-0.51,0.19,0.01,0.55
3.699,-0.73,0.04,-0.03,0.73
3.708,-0.52,0.12,-0.00,0.53
3.718,-0.42,0.05,-0.03,0.42
3.728,-0.57,0.12,-0.01,0.58
3.738,-0.37,0.11,0.00,0.38
3.748,-0.69,0.12,-0.02,0.70
3.758,-0.49,0.11,-0.04,0.50
3.768,0.05,0.13,-0.03,0.14
3.778,-0.53,0.08,0.01,0.54
3.788,-0.83,0.16,0.02,0.85
3.798,-0.37,0.09,0.02,0.38
3.808,-0.05,0.10,-0.03,0.12
3.818,-0.58,0.15,0.01,0.60
3.828,-0.57,0.15,0.00,0.59
3.838,-0.47,0.15,-0.01,0.50
3.848,-0.19,0.11,-0.01,0.22
3.858,-0.45,0.15,-0.01,0.48
3.868,-0.77,0.06,-0.02,0.77
3.878,-0.02,0.18,0.01,0.18
3.888,-0.71,-0.00,-0.03,0.71
3.898,-0.45,0.16,0.03,0.48
3.908,-0.69,-0.06,-0.07,0.69
3.918,-0.14,0.09,-0.03,0.17
3.928,-0.67,0.04,-0.04,0.67
3.938,-0.68,0.12,-0.02,0.69
3.948,-0.43,0.01,-0.07,0.43
3.958,-0.51,0.03,-0.07,0.51
3.968,-0.39,0.07,-0.03,0.40
3.978,-0.83,0.03,-0.03,0.83
3.988,-0.62,0.02,-0.04,0.62
3.998,-0.30,-0.05,-0.07,0.31
4.008,-0.59,0.00,-0.04,0.59
4.018,-0.83,0.03,-0.06,0.83
4.028,-0.43,-0.13,-0.10,0.47
4.038,-0.28,0.06,-0.08,0.30
4.047,-0.74,-0.17,-0.14,0.77
4.057,-0.76,0.24,-0.01,0.80
4.068,-0.60,0.10,-0.00,0.60
4.077,-0.51,-0.22,-0.03,0.55
4.087,-0.60,-0.04,0.08,0.61
4.097,-0.66,-0.41,-0.04,0.77
4.107,-0.41,0.08,-0.02,0.42
4.117,-0.34,0.07,-0.03,0.35
4.127,-0.52,0.02,-0.07,0.52
4.137,-0.46,-0.06,-0.01,0.47
