time,ax,ay,az,atotal
4.413,-0.01,0.01,-0.02,0.03
4.423,-0.02,0.00,-0.01,0.02
4.433,-0.01,0.00,-0.02,0.02
4.443,-0.02,0.00,-0.00,0.02
4.453,-0.02,0.00,-0.01,0.02
4.463,-0.03,-0.01,-0.02,0.04
4.473,-0.02,-0.01,-0.02,0.03
4.483,-0.00,0.01,-0.01,0.02
4.493,0.02,-0.01,-0.03,0.04
4.503,0.03,-0.02,-0.01,0.04
4.513,0.02,-0.02,-0.02,0.03
4.523,-0.01,-0.02,-0.02,0.03
4.533,0.01,-0.01,-0.01,0.02
4.543,-0.05,-0.02,-0.01,0.06
4.553,-0.01,-0.03,-0.02,0.04
4.563,-0.03,-0.06,-0.02,0.07
4.573,0.00,-0.03,-0.01,0.03
4.583,-0.03,-0.05,-0.01,0.06
4.593,-0.03,-0.07,-0.02,0.08
4.603,0.02,-0.08,0.00,0.09
4.613,0.05,-0.07,0.01,0.09
4.623,-0.01,-0.06,0.00,0.06
4.633,-0.01,-0.04,-0.02,0.05
4.643,-0.02,-0.05,-0.03,0.06
4.653,-0.02,-0.01,-0.01,0.03
4.663,-0.06,-0.01,-0.02,0.06
4.673,-0.01,-0.02,-0.00,0.02
4.683,-0.03,-0.03,-0.02,0.04
4.693,-0.01,0.01,-0.01,0.02
4.703,-0.00,0.01,-0.03,0.03
4.713,-0.00,0.01,-0.02,0.02
4.723,-0.00,0.01,0.01,0.01
4.733,-0.00,-0.03,-0.01,0.04
4.743,0.01,-0.01,0.02,0.03
4.753,0.02,-0.01,0.01,0.02
4.763,0.02,-0.01,-0.01,0.03
4.773,0.00,0.01,-0.01,0.01
4.783,0.02,-0.01,-0.01,0.02
4.793,0.02,-0.00,-0.01,0.02
4.803,0.00,0.00,-0.01,0.01
4.812,0.00,0.01,-0.02,0.03
4.823,0.00,0.02,-0.03,0.03
4.833,-0.04,0.02,-0.04,0.06
4.843,-0.02,0.01,-0.01,0.03
4.852,-0.02,0.00,-0.02,0.03
4.863,0.02,0.01,0.00,0.03
4.872,0.02,-0.00,0.00,0.02
4.882,0.00,-0.00,-0.02,0.02
4.893,-0.01,-0.00,-0.00,0.02
4.902,-0.00,-0.01,-0.01,0.02
4.912,0.00,-0.04,-0.02,0.04
4.922,-0.02,-0.03,-0.02,0.04
4.933,0.01,-0.05,0.00,0.05
