time,ax,ay,az,atotal
3.165,-0.02,-0.01,-0.01,0.02
3.175,-0.02,-0.02,0.01,0.03
3.185,-0.03,-0.01,-0.01,0.03
3.195,-0.00,-0.02,-0.01,0.02
3.205,-0.01,-0.03,0.00,0.03
3.215,0.01,-0.01,-0.01,0.02
3.225,0.00,-0.02,-0.00,0.02
3.235,0.00,-0.03,-0.00,0.03
3.245,0.00,-0.01,-0.02,0.03
3.255,-0.01,-0.01,-0.01,0.02
3.265,-0.02,-0.02,-0.01,0.03
3.275,-0.02,-0.01,-0.00,0.02
3.285,0.00,-0.01,-0.00,0.01
3.295,0.00,0.01,-0.01,0.01
3.305,-0.00,-0.01,-0.02,0.02
3.315,-0.01,-0.03,-0.00,0.03
3.325,-0.01,-0.02,0.00,0.02
3.335,0.02,-0.00,0.00,0.02
3.345,0.03,-0.01,-0.01,0.03
3.355,-0.01,-0.02,0.01,0.02
3.365,0.01,-0.01,-0.00,0.01
3.375,0.02,-0.01,0.01,0.02
3.385,-0.02,-0.02,-0.01,0.02
3.395,-0.02,-0.02,0.00,0.03
3.405,0.01,-0.02,-0.01,0.02
3.415,-0.01,-0.02,-0.00,0.02
3.425,-0.02,-0.00,-0.02,0.03
3.435,-0.01,-0.02,-0.01,0.02
3.445,-0.01,-0.02,-0.01,0.02
3.455,-0.02,0.00,0.01,0.02
3.465,-0.01,-0.02,-0.00,0.02
3.475,-0.02,-0.01,0.01,0.02
3.485,-0.01,-0.01,-0.00,0.01
3.495,0.01,-0.01,-0.01,0.02
3.505,-0.00,-0.02,-0.02,0.03
3.515,-0.01,-0.01,-0.00,0.02
3.525,0.01,-0.01,-0.01,0.02
3.535,0.01,0.00,-0.00,0.01
3.545,0.02,-0.01,0.01,0.02
3.555,-0.01,-0.01,-0.00,0.01
3.565,0.02,-0.02,-0.01,0.03
3.575,-0.00,-0.02,-0.01,0.02
3.585,-0.01,-0.03,-0.01,0.03
3.595,-0.00,-0.02,-0.00,0.02
3.605,-0.02,-0.03,-0.04,0.05
3.615,0.01,-0.10,-0.11,0.15
3.625,0.07,-0.20,-0.01,0.21
