time,ax,ay,az,atotal
4.843,-0.13,-0.42,-1.68,1.74
4.853,0.16,2.63,1.55,3.06
4.863,-0.99,-0.98,0.69,1.55
4.873,0.07,-0.17,-1.68,1.69
4.883,-0.29,3.00,0.92,3.15
4.893,-0.56,-1.54,0.13,1.64
4.903,-0.30,0.30,-0.24,0.49
4.913,-0.47,1.21,0.29,1.33
4.923,-0.78,-0.66,-2.05,2.30
4.933,0.12,3.18,2.43,4.00
4.943,-0.57,-1.00,1.91,2.23
4.953,0.23,-2.68,-4.14,4.94
4.963,-0.01,5.76,-0.08,5.77
4.973,-0.19,0.31,2.18,2.21
4.983,0.12,-3.73,-0.31,3.74
4.993,-0.13,2.94,-0.10,2.94
5.003,-0.29,1.63,0.10,1.66
5.013,-0.60,-3.09,-1.60,3.53
5.023,0.51,2.45,0.67,2.59
5.033,-0.65,1.94,1.34,2.45
5.043,0.18,0.39,-1.00,1.08
5.053,-0.80,-0.08,0.57,0.98
5.063,-0.16,-0.24,0.31,0.42
5.073,-0.52,1.97,-0.37,2.07
5.083,-0.01,-0.86,-0.27,0.91
5.093,0.45,0.92,1.16,1.55
5.103,1.12,1.29,1.18,2.08
5.113,-1.44,0.59,-2.36,2.83
5.123,0.72,-0.23,-0.77,1.07
5.133,-0.67,1.53,2.13,2.70
5.142,0.27,-2.10,-0.74,2.24
5.153,0.33,1.19,-1.38,1.85
5.163,-0.63,2.88,1.94,3.53
5.173,0.35,-2.12,0.32,2.17
5.183,0.74,-0.33,-3.36,3.46
5.193,0.25,3.05,0.47,3.10
5.203,1.01,0.91,2.46,2.81
5.213,0.64,-3.38,-0.40,3.46
5.222,0.17,2.59,-0.61,2.66
5.233,-0.89,2.71,1.14,3.07
5.242,0.89,-1.94,1.32,2.51
5.252,-0.51,-0.59,-2.44,2.57
5.262,-1.17,3.44,1.63,3.99
5.273,-0.08,-0.04,-0.53,0.53
5.282,-0.75,-1.65,0.40,1.85
5.293,1.04,0.06,0.09,1.05
5.302,-0.32,4.69,-1.07,4.82
5.312,-0.21,-0.79,-0.03,0.81
5.322,-0.09,-1.37,0.51,1.47
5.332,0.51,1.26,0.66,1.51
5.342,0.21,0.23,-1.44,1.47
5.352,1.93,-2.80,-0.87,3.51
5.362,3.25,5.40,3.53,7.23
5.372,-2.03,-0.00,-1.20,2.36
5.382,2.83,-1.37,-2.13,3.80
5.392,0.25,2.24,2.04,3.05
5.402,0.88,-1.20,0.38,1.54
5.412,1.91,-0.01,-2.18,2.90
5.422,-0.57,2.46,1.46,2.91
5.432,1.66,-0.67,0.21,1.80
5.442,1.50,0.60,0.38,1.66
5.452,-0.67,-0.60,-1.30,1.58
5.462,1.19,1.51,-0.41,1.97
5.472,0.49,1.40,2.18,2.63
5.482,0.64,-0.51,-0.13,0.83
5.492,-0.22,-0.74,-2.29,2.42
5.502,0.60,3.46,0.70,3.59
5.512,-0.23,-0.65,2.92,3.00
5.522,1.62,-1.94,-2.90,3.85
5.532,-1.03,2.67,0.46,2.90
5.542,0.35,0.23,0.73,0.84
5.552,0.63,-2.09,-1.36,2.57
5.562,-0.71,2.57,1.94,3.30
5.572,0.28,-0.56,-1.32,1.46
5.582,-0.09,-0.68,-0.35,0.77
5.592,-0.02,0.84,0.80,1.16
5.602,-0.32,-0.65,-1.22,1.42
5.612,-0.29,-0.33,-1.54,1.61
5.622,-0.03,1.07,1.55,1.89
5.632,-0.26,0.77,2.47,2.60
5.642,-0.02,-3.09,-3.80,4.90
5.652,-0.40,2.47,-0.69,2.60
5.662,0.95,1.92,2.39,3.21
5.672,0.06,-4.24,0.07,4.25
5.682,0.93,0.70,-1.96,2.28
5.692,-0.81,3.07,0.66,3.24
5.702,1.06,-2.14,2.16,3.21
5.712,0.67,-0.55,2.57,2.71
5.722,-0.24,0.20,-3.33,3.35
5.732,-0.57,1.15,0.72,1.47
5.742,0.03,-0.39,1.84,1.88
5.752,-0.65,-2.05,-1.83,2.82
5.762,0.28,2.24,1.73,2.85
5.772,-1.12,-1.40,-2.29,2.91
5.782,0.91,-0.11,-1.53,1.78
5.792,-1.69,1.60,3.35,4.07
5.802,-0.53,-2.41,-1.12,2.71
5.812,0.31,-0.88,-2.90,3.04
5.822,-0.31,3.17,1.15,3.38
5.832,0.45,-1.66,0.45,1.78
5.842,0.44,-0.72,2.40,2.54
5.852,-0.35,-0.07,-1.73,1.76
5.862,0.58,0.87,-1.39,1.74
5.872,-0.08,0.69,3.56,3.62
5.882,0.28,-3.24,-0.02,3.26
5.892,0.97,0.38,-4.04,4.17
5.902,0.15,2.92,-0.52,2.97
5.912,0.45,-2.03,2.32,3.12
5.922,1.25,-1.17,1.86,2.53
5.932,-0.80,1.31,-1.70,2.29
5.942,0.48,-0.13,-1.71,1.78
5.952,0.11,-0.58,0.73,0.94
5.962,0.21,0.73,2.06,2.20
5.972,-0.29,0.04,-1.14,1.18
5.982,0.50,-1.60,-1.18,2.05
5.992,-0.37,1.83,1.36,2.31
6.002,0.02,-2.26,-0.53,2.32
6.011,-0.49,-2.66,-1.03,2.89
6.021,0.18,2.07,4.56,5.01
6.031,-1.62,-1.57,-3.02,3.77
6.041,0.54,2.42,-2.58,3.58
6.051,-1.01,1.18,0.56,1.65
6.061,0.18,-3.47,2.96,4.56
6.071,-0.99,-3.17,-0.82,3.42
6.081,0.16,2.10,-1.14,2.40
6.091,-0.51,2.93,-0.05,2.97
6.101,0.22,-2.05,-1.77,2.72
6.111,-0.03,-0.12,0.27,0.30
6.121,0.32,2.61,3.96,4.75
6.131,0.39,-4.09,-1.58,4.40
6.141,1.69,0.96,-3.11,3.67
6.151,-0.54,3.99,2.23,4.61
6.161,1.17,-3.27,2.15,4.08
6.171,1.37,-1.44,-2.28,3.02
6.181,0.48,2.93,-0.10,2.97
6.191,0.07,-1.73,-0.87,1.94
6.201,1.41,1.54,2.39,3.17
6.211,0.83,-2.59,0.61,2.79
6.221,1.48,-0.81,-3.19,3.61
6.231,0.18,3.50,1.53,3.83
6.241,0.28,-3.22,-0.20,3.24
6.251,0.98,0.21,-1.19,1.56
6.261,0.12,0.90,2.75,2.90
6.271,0.73,-1.78,-2.89,3.47
6.281,0.22,1.14,-0.37,1.22
6.291,-0.10,-0.19,1.14,1.16
6.301,1.29,-2.00,-1.23,2.67
6.311,-0.29,2.15,-0.05,2.17
6.321,-0.88,0.43,1.91,2.15
6.331,1.15,-3.01,-0.94,3.36
6.341,-1.03,3.28,2.01,3.99
6.351,-0.77,-1.08,-0.04,1.33
