time,ax,ay,az,atotal
4.224,-0.04,-0.03,-0.02,0.06
4.234,-0.05,-0.04,-0.03,0.06
4.244,-0.02,-0.02,-0.02,0.03
4.254,-0.03,-0.03,-0.01,0.04
4.264,-0.01,-0.03,-0.01,0.03
4.274,0.01,-0.03,-0.02,0.04
4.284,0.04,-0.04,-0.02,0.05
4.294,0.01,-0.04,-0.01,0.04
4.304,0.00,-0.04,-0.01,0.04
4.314,-0.01,-0.03,-0.01,0.04
4.324,-0.02,-0.03,-0.01,0.04
4.334,-0.03,-0.03,-0.01,0.05
4.344,-0.07,-0.02,-0.01,0.07
4.354,-0.05,-0.02,-0.03,0.06
4.364,-0.03,-0.02,-0.01,0.04
4.374,0.00,-0.00,-0.01,0.01
4.384,0.02,-0.01,-0.02,0.03
4.394,0.06,-0.02,-0.00,0.07
4.404,0.10,-0.03,-0.01,0.10
4.414,0.11,-0.02,-0.01,0.11
4.424,0.09,-0.01,-0.02,0.09
4.434,0.06,-0.03,-0.01,0.07
4.444,0.04,-0.04,-0.01,0.06
4.454,0.03,-0.05,-0.02,0.06
4.464,-0.00,-0.07,-0.00,0.07
4.474,0.01,-0.05,0.01,0.05
4.484,-0.00,-0.02,-0.02,0.03
4.494,-0.02,-0.00,-0.00,0.02
4.504,-0.03,-0.01,-0.01,0.04
4.514,-0.06,-0.01,-0.03,0.07
4.524,-0.06,-0.01,-0.01,0.06
4.534,-0.03,-0.02,-0.02,0.04
4.544,-0.03,-0.03,-0.01,0.04
4.554,-0.04,-0.05,-0.02,0.06
4.564,-0.03,-0.04,-0.02,0.05
4.574,-0.04,-0.04,-0.01,0.06
4.584,-0.04,-0.05,-0.00,0.06
4.594,-0.01,-0.02,-0.01,0.02
4.604,0.00,0.01,-0.00,0.02
4.614,-0.00,-0.01,-0.02,0.02
4.624,0.01,-0.01,-0.02,0.02
4.634,-0.01,-0.04,-0.02,0.05
4.644,-0.00,-0.03,-0.01,0.04
4.654,0.02,-0.04,-0.01,0.05
4.664,0.02,-0.06,-0.00,0.06
4.673,0.00,-0.05,-0.01,0.05
4.684,0.01,-0.02,-0.02,0.03
4.693,-0.01,-0.01,-0.02,0.02
4.704,-0.01,-0.01,-0.01,0.02
4.713,-0.01,-0.02,-0.02,0.03
4.723,-0.01,-0.02,-0.02,0.03
4.733,-0.01,-0.03,-0.02,0.04
4.744,-0.01,-0.03,-0.00,0.03
4.753,-0.02,-0.03,-0.02,0.04
4.764,0.00,-0.02,-0.00,0.02
4.773,0.01,-0.02,0.01,0.03
4.783,-0.02,-0.02,-0.01,0.03
4.793,0.00,-0.03,-0.00,0.03
4.803,-0.02,-0.01,-0.00,0.02
4.813,-0.02,-0.02,-0.02,0.03
4.823,-0.02,-0.03,-0.02,0.04
4.833,-0.02,-0.03,-0.02,0.04
4.843,0.01,-0.04,-0.02,0.04
4.853,0.01,-0.04,-0.01,0.04
4.863,0.01,-0.03,-0.02,0.04
4.873,0.01,-0.03,-0.02,0.03
4.883,0.00,-0.02,-0.01,0.02
4.893,-0.03,-0.02,-0.00,0.04
4.903,-0.00,-0.02,-0.02,0.03
4.913,-0.03,-0.02,-0.02,0.04
4.923,-0.03,-0.04,-0.01,0.05
4.933,-0.03,-0.04,-0.01,0.05
4.943,-0.01,-0.04,-0.00,0.04
4.953,0.01,-0.03,-0.02,0.03
4.963,0.00,-0.02,-0.01,0.02
4.973,0.01,-0.02,-0.01,0.02
4.983,0.02,-0.01,-0.01,0.03
4.993,0.02,-0.02,-0.03,0.04
5.003,0.02,-0.01,-0.02,0.03
5.013,-0.01,-0.03,0.00,0.03
5.023,-0.01,-0.03,-0.02,0.04
5.033,-0.02,-0.04,-0.02,0.05
5.043,0.01,-0.04,-0.01,0.05
5.053,0.02,-0.02,-0.01,0.03
5.063,0.01,-0.03,-0.00,0.04
5.073,-0.00,-0.02,-0.01,0.02
5.083,0.01,-0.01,-0.01,0.02
5.093,0.02,-0.03,-0.03,0.05
5.103,-0.01,-0.03,-0.02,0.04
5.113,-0.01,-0.04,-0.02,0.04
5.123,-0.00,-0.05,-0.00,0.05
5.133,0.00,-0.03,-0.01,0.03
5.143,-0.01,-0.03,-0.01,0.04
5.153,0.00,-0.02,-0.01,0.02
5.163,0.00,-0.03,-0.01,0.03
5.173,0.01,-0.01,-0.01,0.02
5.183,0.02,-0.02,-0.01,0.03
5.193,-0.01,-0.01,-0.00,0.02
5.203,0.00,-0.02,-0.02,0.03
5.213,-0.04,-0.03,-0.03,0.06
5.223,-0.02,-0.02,-0.02,0.03
5.233,-0.05,-0.02,-0.02,0.06
5.243,-0.03,-0.04,-0.02,0.05
5.253,-0.02,-0.02,-0.02,0.03
5.263,-0.01,-0.02,-0.01,0.02
5.273,0.02,-0.02,-0.01,0.03
5.283,0.03,-0.02,-0.02,0.04
5.293,0.05,-0.04,-0.00,0.06
5.303,0.03,-0.04,-0.00,0.05
5.313,0.03,-0.04,-0.02,0.06
5.323,0.03,-0.03,-0.01,0.05
5.333,0.01,-0.03,-0.01,0.03
5.343,0.01,-0.03,-0.00,0.03
5.353,-0.02,-0.02,-0.02,0.03
5.363,-0.02,-0.04,-0.02,0.05
5.372,-0.02,-0.02,-0.02,0.04
5.383,-0.01,-0.04,-0.01,0.04
5.392,0.00,-0.05,-0.01,0.05
5.403,0.01,-0.04,-0.02,0.04
5.412,0.02,-0.05,0.00,0.06
5.423,0.02,-0.05,-0.02,0.05
5.432,0.00,-0.05,-0.02,0.06
5.442,-0.00,-0.03,-0.02,0.04
5.452,-0.00,-0.03,-0.00,0.03
5.462,-0.01,-0.02,-0.02,0.03
5.472,-0.02,-0.00,-0.02,0.03
5.482,-0.02,0.00,-0.02,0.03
5.492,-0.03,-0.00,-0.01,0.03
5.502,-0.03,-0.01,-0.01,0.03
5.512,-0.04,-0.01,0.00,0.04
5.522,-0.05,-0.02,-0.02,0.06
5.532,-0.08,-0.01,-0.00,0.08
5.542,-0.08,-0.01,-0.02,0.08
5.552,-0.06,-0.03,-0.03,0.08
5.562,-0.06,-0.03,-0.01,0.07
5.572,-0.04,-0.03,-0.02,0.06
5.582,0.01,-0.05,-0.01,0.06
5.592,0.06,-0.06,0.00,0.08
5.602,0.13,-0.03,0.01,0.14
5.612,0.15,-0.03,-0.01,0.15
5.622,0.13,-0.04,0.01,0.13
5.632,0.07,-0.03,0.01,0.08
5.642,0.03,-0.02,-0.00,0.04
5.652,0.01,-0.01,0.01,0.02
5.662,-0.03,-0.01,-0.01,0.03
5.672,-0.07,-0.04,-0.03,0.08
5.682,-0.08,-0.06,-0.04,0.10
5.692,-0.07,-0.05,-0.02,0.09
5.702,-0.09,-0.03,-0.03,0.10
5.712,-0.08,-0.02,-0.02,0.08
5.722,-0.05,-0.03,-0.01,0.06
5.732,-0.04,0.02,-0.01,0.04
5.742,-0.06,0.01,-0.01,0.06
5.752,-0.02,-0.01,-0.02,0.03
5.762,-0.01,-0.02,-0.02,0.03
5.772,0.01,-0.04,0.00,0.05
5.782,0.01,-0.05,-0.01,0.05
5.792,0.04,-0.06,-0.01,0.07
5.802,0.02,-0.05,-0.02,0.06
5.812,0.01,-0.04,-0.00,0.04
5.822,0.01,-0.03,-0.01,0.03
5.832,-0.02,-0.02,-0.02,0.04
5.842,-0.04,0.01,-0.03,0.05
5.852,-0.05,-0.01,-0.02,0.05
5.862,-0.08,-0.02,-0.02,0.08
5.872,-0.09,-0.03,-0.01,0.09
5.882,-0.10,-0.07,-0.01,0.12
5.892,-0.08,-0.06,-0.01,0.10
5.902,-0.04,-0.07,-0.01,0.08
5.912,-0.01,-0.03,-0.02,0.04
5.922,0.04,-0.03,-0.01,0.05
5.932,0.11,-0.02,-0.01,0.11
5.942,0.15,0.01,-0.01,0.15
5.952,0.13,0.01,-0.02,0.13
5.962,0.14,-0.01,0.00,0.14
5.972,0.10,-0.02,0.01,0.10
5.982,0.05,-0.04,-0.02,0.07
5.992,-0.01,-0.04,-0.02,0.05
6.002,-0.06,-0.06,-0.01,0.08
6.012,-0.10,-0.05,-0.02,0.12
6.022,-0.10,-0.05,-0.02,0.12
6.032,-0.13,-0.03,-0.01,0.13
6.042,-0.10,-0.00,-0.00,0.10
6.052,-0.06,0.00,-0.02,0.06
6.062,-0.04,0.01,-0.02,0.05
6.072,-0.04,0.00,-0.02,0.04
6.082,-0.06,-0.02,-0.02,0.06
6.091,-0.05,-0.04,-0.02,0.07
6.102,-0.05,-0.06,-0.02,0.08
6.112,-0.04,-0.05,-0.02,0.07
6.122,-0.02,-0.05,-0.02,0.05
6.131,-0.02,-0.05,-0.00,0.05
6.141,-0.01,-0.02,-0.01,0.02
6.151,-0.00,-0.00,-0.03,0.03
6.162,0.04,0.00,-0.01,0.04
6.172,0.06,-0.00,-0.02,0.06
6.181,0.05,-0.02,-0.00,0.06
6.191,0.07,-0.02,-0.00,0.07
