time,ax,ay,az,atotal
4.292,0.01,-0.00,0.01,0.01
4.302,-0.00,-0.00,0.01,0.01
4.312,0.01,-0.00,-0.00,0.01
4.322,0.00,-0.00,0.01,0.01
4.332,0.01,0.01,0.02,0.02
4.342,0.02,-0.01,-0.00,0.02
4.352,0.01,0.01,0.01,0.02
4.362,0.00,0.01,0.02,0.02
4.372,0.00,-0.01,0.01,0.02
4.382,-0.02,-0.01,-0.00,0.02
4.392,0.00,0.01,-0.00,0.01
4.402,-0.00,-0.01,0.01,0.01
4.412,0.01,0.02,0.01,0.02
4.422,-0.01,0.01,0.00,0.01
4.432,0.00,-0.01,0.00,0.01
4.442,-0.01,0.01,0.00,0.02
4.452,0.01,0.02,0.01,0.03
4.462,-0.00,-0.00,-0.01,0.01
4.472,-0.01,0.00,0.01,0.01
4.482,-0.00,-0.00,-0.00,0.00
4.492,-0.00,-0.00,0.02,0.02
4.502,-0.01,0.01,0.01,0.02
4.512,0.01,0.01,0.00,0.01
4.522,-0.01,0.00,0.00,0.01
4.532,-0.00,-0.00,0.00,0.01
4.542,0.00,0.00,0.01,0.01
4.552,-0.01,0.00,0.01,0.01
4.562,-0.01,0.00,0.01,0.02
4.572,-0.01,0.00,0.02,0.02
4.582,0.00,-0.01,0.01,0.01
4.592,0.01,0.00,0.02,0.02
4.602,-0.00,-0.00,0.01,0.01
4.612,-0.01,0.02,0.01,0.02
4.622,-0.01,0.00,0.01,0.01
4.632,0.00,0.01,-0.00,0.01
4.642,0.03,-0.00,0.01,0.03
4.652,0.01,-0.01,0.01,0.01
4.661,0.00,-0.00,0.01,0.01
4.671,0.02,0.00,0.00,0.02
4.681,0.03,0.01,0.01,0.03
4.692,0.01,0.01,0.01,0.02
4.701,-0.02,0.01,0.01,0.02
4.711,0.02,0.00,-0.01,0.02
4.721,0.00,-0.00,0.00,0.00
4.731,-0.01,0.01,0.00,0.01
4.741,0.00,0.02,0.00,0.02
4.751,-0.01,0.01,0.02,0.02
4.761,0.01,-0.01,0.01,0.01
4.771,-0.04,0.17,0.04,0.18
4.781,-0.03,0.19,0.05,0.20
4.791,0.08,0.18,0.01,0.20
4.801,-0.02,0.22,0.03,0.22
4.811,-0.01,0.07,-0.02,0.07
4.821,0.01,0.30,0.11,0.32
4.831,-0.01,0.04,-0.01,0.04
4.841,0.09,0.34,0.02,0.35
4.851,0.02,0.21,-0.01,0.22
4.861,-0.03,0.40,0.11,0.42
4.871,0.10,0.14,-0.04,0.18
4.881,-0.00,0.20,-0.04,0.20
4.891,0.06,0.40,0.17,0.44
4.901,-0.01,-0.06,-0.11,0.12
4.911,0.11,0.25,0.03,0.28
4.921,0.06,0.28,0.04,0.29
4.931,-0.03,0.14,-0.11,0.18
4.941,0.02,0.72,0.22,0.76
4.951,0.11,-0.18,-0.22,0.30
4.961,-0.03,0.87,0.24,0.90
4.971,0.07,-0.26,-0.17,0.31
4.981,-0.09,0.97,0.21,0.99
4.991,0.25,0.02,-0.00,0.25
5.001,-0.04,0.48,-0.07,0.48
5.011,-0.02,0.70,0.17,0.72
5.021,-0.01,0.45,0.04,0.45
5.031,0.25,0.46,0.05,0.53
5.041,-0.08,0.32,0.03,0.34
5.051,0.21,0.58,0.07,0.62
5.061,-0.07,0.54,0.07,0.54
5.071,0.12,0.53,0.06,0.54
5.081,0.09,0.62,0.04,0.63
5.091,0.02,0.50,0.03,0.50
5.101,0.04,0.80,0.08,0.80
5.111,0.03,0.55,0.05,0.55
5.121,-0.04,0.71,0.12,0.73
5.131,-0.00,0.49,-0.04,0.49
5.141,-0.06,0.86,0.08,0.87
5.151,-0.02,0.62,-0.02,0.62
5.161,0.05,0.88,0.06,0.89
5.171,-0.02,0.61,-0.03,0.61
5.181,0.12,0.85,0.04,0.86
5.191,-0.10,0.61,-0.03,0.62
5.201,0.18,0.66,-0.01,0.68
5.211,0.09,0.76,0.07,0.77
5.220,0.13,0.70,0.06,0.72
5.231,-0.00,0.78,0.08,0.78
5.240,0.04,0.51,0.12,0.52
5.250,-0.10,0.61,0.16,0.64
5.260,-0.19,0.49,0.11,0.54
5.270,0.01,0.65,0.09,0.65
5.280,-0.03,0.71,-0.03,0.71
5.290,-0.01,0.78,-0.03,0.78
5.300,0.09,0.77,0.05,0.78
5.310,0.03,0.53,-0.01,0.53
5.320,0.10,0.39,0.04,0.40
5.330,0.17,0.47,0.18,0.53
5.340,0.03,0.29,0.05,0.29
5.350,0.03,0.71,0.08,0.71
5.360,0.06,0.85,-0.02,0.85
5.370,0.27,0.88,-0.12,0.93
5.380,0.18,0.87,-0.07,0.89
5.390,0.11,0.70,-0.06,0.71
5.400,0.23,0.44,0.09,0.50
5.410,-0.09,0.02,0.14,0.17
5.420,0.07,0.00,0.33,0.34
5.430,-0.26,0.13,0.38,0.48
5.440,0.01,0.73,0.36,0.82
5.450,0.08,1.00,-0.03,1.01
5.460,-0.03,1.25,-0.29,1.29
5.470,0.22,1.17,-0.41,1.26
5.480,0.17,0.66,-0.28,0.74
5.490,0.05,0.14,-0.14,0.20
5.500,0.10,-0.18,0.18,0.27
5.510,-0.03,-0.05,0.32,0.32
5.520,0.35,0.52,0.35,0.72
5.530,-0.36,0.54,0.03,0.66
5.540,0.52,1.13,0.02,1.25
5.550,-0.46,1.14,-0.12,1.24
5.560,0.43,0.86,-0.16,0.98
5.570,-0.08,0.40,0.05,0.41
5.580,-0.24,-0.05,0.07,0.25
5.590,0.51,1.00,0.51,1.23
5.600,-0.37,-0.55,0.07,0.66
5.610,0.11,0.57,0.30,0.66
5.620,-0.32,0.68,0.08,0.76
5.630,-0.18,0.72,-0.30,0.80
5.640,0.04,0.91,-0.30,0.96
5.650,0.00,1.07,-0.12,1.08
5.660,-0.60,0.18,-0.21,0.66
5.670,0.63,0.83,0.28,1.08
5.680,-0.16,0.23,0.25,0.37
5.690,-0.20,0.20,0.18,0.34
5.700,0.24,0.23,0.01,0.33
5.710,0.43,0.82,-0.04,0.93
5.720,-0.17,0.85,-0.07,0.87
5.730,-0.27,0.44,-0.29,0.59
5.739,0.83,1.10,0.05,1.38
5.750,-0.02,0.93,0.44,1.03
5.759,-0.93,-0.48,0.23,1.07
5.770,0.67,0.14,0.42,0.80
5.779,0.45,-0.09,0.13,0.48
5.789,-1.14,0.83,-0.16,1.42
5.799,0.65,1.96,-0.23,2.08
5.809,0.01,1.22,-0.34,1.27
5.819,-0.01,-0.09,-0.07,0.12
5.829,-0.50,-0.16,0.49,0.72
5.839,-0.22,-0.04,0.57,0.62
5.849,-0.15,0.03,0.22,0.27
5.859,0.05,0.80,0.01,0.80
5.869,-0.38,1.09,-0.33,1.20
5.879,0.90,1.20,-0.26,1.52
5.889,-0.59,0.43,-0.49,0.88
5.899,0.28,0.60,-0.23,0.70
5.909,0.56,0.65,0.23,0.89
5.919,-0.81,-0.02,0.05,0.81
5.929,0.61,0.36,0.57,0.91
5.939,-0.13,0.43,0.59,0.75
5.949,-0.42,0.13,0.13,0.46
5.959,-0.06,0.92,0.05,0.93
5.969,-0.44,0.69,-0.40,0.91
5.979,0.54,0.82,-0.61,1.15
5.989,-0.65,1.11,-0.38,1.34
