time,ax,ay,az,atotal
6.151,0.14,-0.18,-0.05,0.23
6.161,-0.66,-0.98,-0.42,1.25
6.171,-0.43,-0.55,-0.16,0.71
6.181,0.05,0.51,0.15,0.53
6.191,-0.20,-0.48,-0.07,0.53
6.201,-0.80,0.45,0.21,0.95
6.211,-0.09,-1.57,-0.41,1.63
6.221,-0.42,-0.65,-0.07,0.78
6.231,0.36,-0.36,0.09,0.52
6.241,-1.32,-1.12,-0.57,1.82
6.251,0.09,-0.13,-0.70,0.72
6.261,1.94,3.22,1.28,3.97
6.271,-0.99,0.43,0.98,1.46
6.281,-1.10,-1.41,0.73,1.93
6.291,1.21,-1.59,0.94,2.21
6.301,-0.98,-1.12,1.36,2.01
6.311,-0.15,-2.47,-0.28,2.49
6.321,1.60,-0.20,-0.73,1.77
6.331,-1.12,-0.54,-2.34,2.65
6.341,1.70,1.74,-1.31,2.76
6.350,0.25,2.36,-0.67,2.46
6.361,-0.70,0.35,-1.16,1.40
