time,ax,ay,az,atotal
3.455,-0.48,0.61,0.06,0.78
3.465,0.16,0.42,-0.03,0.45
3.475,-0.03,0.58,0.05,0.58
3.485,-0.28,0.66,0.01,0.72
3.495,-0.33,0.70,0.02,0.77
3.505,0.01,0.78,0.03,0.78
3.515,-0.04,0.65,-0.02,0.65
3.525,-0.05,0.67,0.05,0.67
3.535,-0.07,0.63,0.13,0.65
3.545,0.08,0.66,0.05,0.66
3.555,0.07,0.67,0.03,0.67
3.565,-0.06,0.81,0.00,0.82
3.575,-0.14,0.71,-0.05,0.73
3.584,-0.11,0.75,0.03,0.76
3.595,-0.09,0.61,-0.01,0.62
3.604,0.21,0.57,0.09,0.61
3.614,0.02,0.61,0.14,0.63
3.624,-0.00,0.48,0.01,0.48
3.634,0.15,0.62,-0.00,0.63
3.644,-0.26,0.70,-0.05,0.75
3.654,-0.01,0.69,0.07,0.69
3.664,-0.08,0.52,0.06,0.53
3.674,0.05,0.46,0.06,0.47
3.684,0.04,0.54,0.06,0.54
3.694,0.09,0.58,-0.06,0.59
3.704,-0.09,0.64,-0.16,0.66
3.714,-0.20,0.97,-0.05,0.99
3.724,-0.16,0.81,0.13,0.84
3.734,-0.13,0.39,0.19,0.45
3.744,0.26,0.42,0.25,0.55
3.754,0.13,0.60,0.18,0.64
3.764,0.05,0.70,-0.03,0.70
3.774,-0.12,0.82,-0.10,0.84
3.784,-0.32,0.66,-0.10,0.74
3.794,-0.35,0.62,0.08,0.72
3.804,-0.19,0.40,0.23,0.50
3.814,-0.05,0.33,0.07,0.35
3.824,-0.03,0.81,0.04,0.81
3.834,-0.42,0.66,-0.22,0.81
3.844,-0.23,0.81,-0.05,0.84
3.854,-0.31,0.48,0.03,0.58
3.864,0.24,0.18,0.24,0.39
3.874,-0.16,0.31,0.08,0.36
3.884,-0.01,0.63,-0.05,0.64
3.894,0.08,0.87,-0.15,0.89
3.904,-0.04,0.70,-0.28,0.76
3.914,-0.03,0.66,0.01,0.66
3.924,-0.07,0.28,0.12,0.31
3.934,0.46,0.26,0.14,0.55
3.944,0.41,1.03,0.18,1.13
3.954,0.43,0.49,0.04,0.65
3.964,-0.06,0.30,-0.18,0.35
3.974,-0.67,1.08,-0.01,1.27
3.984,0.58,0.56,-0.17,0.83
3.994,0.05,0.76,0.19,0.78
4.004,0.09,0.21,0.21,0.30
4.014,-0.38,0.63,0.21,0.76
4.024,-0.25,0.84,0.22,0.90
4.034,0.65,0.20,-0.02,0.68
4.044,-0.67,0.65,0.04,0.93
